Year,Period_Code,Period_Label,Country_Code,Country_Label,Country_ValidFrom,Country_ValidTo,Country_IsTarget,Value,DataSource_Code,DataSource_Label,DataStatus_Code,DataStatus_Label,DataConfidentiality_Code,DataConfidentiality_Label,Comment_English,Comment_French,Comment_Confidentiality_Code,Comment_Confidentiality_Label
1985,A00,Annual,012,Algeria,1940,2102,TRUE,5.0278,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,016,American Samoa,1940,2102,TRUE,1,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,020,Andorra,1940,2102,TRUE,1.321430009,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,024,Angola,1940,2102,TRUE,2.9918e-8,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,028,Antigua and Barbuda,1940,2102,TRUE,2.7,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,032,Argentina,1940,2102,TRUE,6.01809e-5,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,036,Australia,1940,2102,TRUE,1.4318949995,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,040,Austria,1940,2102,TRUE,1.50356460250382,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,044,Bahamas,1940,2102,TRUE,1,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,048,Bahrain,1940,2102,TRUE,0.376,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,050,Bangladesh,1940,2102,TRUE,27.9945916666667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,052,Barbados,1940,2102,TRUE,2,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,056,Belgium,1940,2102,TRUE,1.47194217139854,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,060,Bermuda,1940,2102,TRUE,1,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,064,Bhutan,1940,2102,TRUE,12.3687499995833,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,068,Bolivia (Plurinational State of),1940,2102,TRUE,0.57220861591447,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,072,Botswana,1940,2102,TRUE,1.90256666641667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,076,Brazil,1940,2102,TRUE,2.6832423408459204e-9,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,084,Belize,1940,2102,TRUE,2,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,090,Solomon Islands,1940,2102,TRUE,1.4807666665,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,092,British Virgin Islands,1940,2102,TRUE,1,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,096,Brunei Darussalam,1940,2102,TRUE,2.20014999966667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,100,Bulgaria,1940,2102,TRUE,0.00197755403240862,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,104,Myanmar,1940,2102,TRUE,8.47484999941667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,108,Burundi,1940,2102,TRUE,120.690749999417,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,116,Cambodia,1940,2102,TRUE,19.3609328378556,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,120,Cameroon,1940,2102,TRUE,449.262962711607,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,124,Canada,1940,2102,TRUE,1.36550739166667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,132,Cabo Verde,1940,2102,TRUE,91.6316666663333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,136,Cayman Islands,1940,2102,TRUE,0.83333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,140,Central African Republic,1940,2102,TRUE,449.262962711607,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,144,Sri Lanka,1940,2102,TRUE,27.162583333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,148,Chad,1940,2102,TRUE,449.262962711607,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,152,Chile,1940,2102,TRUE,160.859999999917,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,156,China,1940,2102,TRUE,2.93665833325,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,158,"China, Taiwan Province of",1940,2102,TRUE,39.8485833333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,170,Colombia,1940,2102,TRUE,142.311666666667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,174,Comoros,1940,2102,TRUE,449.259155683385,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,178,Congo,1940,2102,TRUE,449.262962711607,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,180,Dem. Rep. of the Congo,1940,2102,TRUE,1.662075e-10,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,184,Cook Islands,1940,2102,TRUE,2.007763,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,188,Costa Rica,1940,2102,TRUE,50.45335,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,192,Cuba,1940,2102,TRUE,0.91586,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,196,Cyprus,1940,2102,TRUE,1.04660777031569,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,200,Czechoslovakia,1940,1992,TRUE,17.14,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,204,Benin,1940,2102,TRUE,449.262962711607,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,208,Denmark,1940,2102,TRUE,10.5963916664167,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,212,Dominica,1940,2102,TRUE,2.7,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,214,Dominican Republic,1940,2102,TRUE,3.11260833333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,218,Ecuador,1940,2102,TRUE,1,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,222,El Salvador,1940,2102,TRUE,1,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,226,Equatorial Guinea,1940,2102,TRUE,449.262962711607,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,230,Ethiopia (...1991),1940,1991,TRUE,2.07,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,234,Faroe Islands,1940,2102,TRUE,10.60535,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,238,Falkland Islands (Malvinas),1940,2102,TRUE,0.7792177013,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,242,Fiji,1940,2102,TRUE,1.15355416625,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,246,Finland,1940,2102,TRUE,1.04241124860474,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,250,France,1940,2102,TRUE,1.3697887208689,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,258,French Polynesia,1940,2102,TRUE,163.367564,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,262,Djibouti,1940,2102,TRUE,177.721,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,266,Gabon,1940,2102,TRUE,449.262962711607,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,270,Gambia,1940,2102,TRUE,3.89387380444162,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,275,State of Palestine,1940,2102,TRUE,1,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,280,Federal Republic of Germany,1940,1989,TRUE,1.50522625509375,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,288,Ghana,1940,2102,TRUE,0.00831881060601108,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,292,Gibraltar,1940,2102,TRUE,0.7792177013,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,296,Kiribati,1940,2102,TRUE,1.427399,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,300,Greece,1940,2102,TRUE,0.405338469062362,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,304,Greenland,1940,2102,TRUE,10.60535,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,308,Grenada,1940,2102,TRUE,2.7,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,316,Guam,1940,2102,TRUE,1,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,320,Guatemala,1940,2102,TRUE,1,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,324,Guinea,1940,2102,TRUE,195.471960250116,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,328,Guyana,1940,2102,TRUE,4.25185499991667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,332,Haiti,1940,2102,TRUE,5,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,340,Honduras,1940,2102,TRUE,2,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,344,"China, Hong Kong SAR",1940,2102,TRUE,7.79075,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,348,Hungary,1940,2102,TRUE,50.1194,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,352,Iceland,1940,2102,TRUE,41.5076666666667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,356,India,1940,2102,TRUE,12.3687499995833,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,364,Iran (Islamic Republic of),1940,2102,TRUE,207.3,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,368,Iraq,1940,2102,TRUE,3.85053329024407,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,372,Ireland,1940,2102,TRUE,1.200683372928,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,376,Israel,1940,2102,TRUE,1.17884933333439,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,380,Italy,1940,2102,TRUE,0.986143031015303,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,384,Cote d'Ivoire,1940,2102,TRUE,449.262962711607,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,388,Jamaica,1940,2102,TRUE,5.55855833316667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,392,Japan,1940,2102,TRUE,238.53583333275,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,400,Jordan,1940,2102,TRUE,0.39462499975,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,404,Kenya,1940,2102,TRUE,16.4321166665,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,408,Dem. People's Rep. of Korea,1940,2102,TRUE,2.52150684931507,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,410,"Korea, Republic of",1940,2102,TRUE,870.02,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,414,Kuwait,1940,2102,TRUE,0.300753249916667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,418,Lao People's Dem. Rep.,1940,2102,TRUE,140.441676680377,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,422,Lebanon,1940,2102,TRUE,16.4170249996667,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,426,Lesotho,1940,2102,TRUE,2.22867499941667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,430,Liberia,1940,2102,TRUE,1,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,434,Libya,1940,2102,TRUE,0.296053,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,438,Liechtenstein,1940,2102,TRUE,2.457566667,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,442,Luxembourg,1940,2102,TRUE,1.47194217139854,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,446,"China, Macao SAR",1940,2102,TRUE,7.99884166666667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,450,Madagascar,1940,2102,TRUE,132.4955,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,454,Malawi,1940,2102,TRUE,1.71909666625,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,458,Malaysia,1940,2102,TRUE,2.48304166666667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,462,Maldives,1940,2102,TRUE,7.09808333333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,466,Mali,1940,2102,TRUE,449.262962711607,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,470,Malta,1940,2102,TRUE,1.09283717641121,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,478,Mauritania,1940,2102,TRUE,7.70849999995833,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,480,Mauritius,1940,2102,TRUE,15.4424833331667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,484,Mexico,1940,2102,TRUE,0.256871583333167,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,492,Monaco,1940,2102,TRUE,1.321430009,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,496,Mongolia,1940,2102,TRUE,14.1763797236228,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,500,Montserrat,1940,2102,TRUE,2.7,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,504,Morocco,1940,2102,TRUE,10.0624941664167,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,508,Mozambique,1940,2102,TRUE,0.0431806666666667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,512,Oman,1940,2102,TRUE,0.345395,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,516,Namibia,1940,2102,TRUE,2.22867499941667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,520,Nauru,1940,2102,TRUE,1.427399,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,524,Nepal,1940,2102,TRUE,18.2464166665,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,528,Netherlands (Kingdom of the),1940,2102,TRUE,1.50718560972179,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,530,Netherlands Antilles,1940,2010,TRUE,1.8,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,533,Aruba,1940,2102,TRUE,1.79,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,540,New Caledonia,1940,2102,TRUE,163.367563900455,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,548,Vanuatu,1940,2102,TRUE,106.031666666,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,554,New Zealand,1940,2102,TRUE,2.02337249966667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,558,Nicaragua,1940,2102,TRUE,1.38358773181516e-8,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,562,Niger,1940,2102,TRUE,449.262962711607,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,566,Nigeria,1940,2102,TRUE,0.893774083333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,570,Niue,1940,2102,TRUE,2.007763,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,580,Northern Mariana Islands,1982,2102,TRUE,1,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,583,Micronesia (Federated States of),1982,2102,TRUE,1,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,584,Marshall Islands,1982,2102,TRUE,1,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,585,Palau,1982,2102,TRUE,1,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,586,Pakistan,1940,2102,TRUE,15.92839166625,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,591,Panama,1981,2102,TRUE,1,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,598,Papua New Guinea,1940,2102,TRUE,1.00031416641667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,600,Paraguay,1940,2102,TRUE,306.666666666667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,604,Peru,1940,2102,TRUE,1.09749424999999e-5,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,608,Philippines,1940,2102,TRUE,18.6073416665,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,616,Poland,1940,2102,TRUE,0.0147141666666333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,620,Portugal,1940,2102,TRUE,0.849925014048643,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,624,Guinea-Bissau,1940,2102,TRUE,2.45025641025641,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,630,Puerto Rico,1940,2102,TRUE,1,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,634,Qatar,1940,2102,TRUE,3.64,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,642,Romania,1940,2102,TRUE,0.001714141666625,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,646,Rwanda,1940,2102,TRUE,101.244670649548,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,654,Saint Helena,1940,2102,TRUE,0.7792177013,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,659,Saint Kitts and Nevis,1940,2102,TRUE,2.7,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,660,Anguilla,1940,2102,TRUE,2.7,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,662,Saint Lucia,1940,2102,TRUE,2.7,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,666,Saint Pierre and Miquelon,1940,2102,TRUE,1.321430009,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,670,Saint Vincent and the Grenadines,1940,2102,TRUE,2.7,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,674,San Marino,1940,2102,TRUE,1.321430009,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,678,Sao Tome and Principe,1940,2102,TRUE,0.0446043888483533,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,682,Saudi Arabia,1940,2102,TRUE,3.62213583316667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,686,Senegal,1940,2102,TRUE,449.262962711607,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,690,Seychelles,1940,2102,TRUE,7.13433333333333,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,694,Sierra Leone,1940,2102,TRUE,0.0050941625,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,702,Singapore,1940,2102,TRUE,2.20014999966667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,704,Viet Nam,1940,2102,TRUE,29.1959081372473,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,706,Somalia,1940,2102,TRUE,107.817977100096,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,710,South Africa,1940,2102,TRUE,2.22867499941667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,716,Zimbabwe,1940,2102,TRUE,1,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,720,"Yemen, Democratic",1940,1989,TRUE,0.692956108328916,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,724,Spain,1940,2102,TRUE,1.02198552362078,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,736,Sudan (...2011),1940,2011,TRUE,0.00230402499991667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,740,Suriname,1940,2102,TRUE,0.001785,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,748,Eswatini,1940,2102,TRUE,2.22867499941667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,752,Sweden,1940,2102,TRUE,8.60392499966667,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,756,Switzerland,1940,2102,TRUE,2.457125,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,760,Syrian Arab Republic,1940,2102,TRUE,8.2862665176766,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,764,Thailand,1940,2102,TRUE,27.1588870239775,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,768,Togo,1940,2102,TRUE,449.262962711607,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,772,Tokelau,1940,2102,TRUE,2.007763,3001,National Statistical Office (NSO) - Refers to a specific country -,00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,776,Tonga,1940,2102,TRUE,1.43195241733509,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
1985,A00,Annual,780,Trinidad and Tobago,1940,2102,TRUE,2.45,4805,UNSD - NA Estimates (USD),00,Normal,0,Free,NA,NA,NA,NA
